"","Date","CustomerSiteId","SequenceIndex","Cp1","Cp2","Cp3","Cp4","Cp5","Cp6","Runs","Positives","RhinoPositives","Negatives","SequencePositives"
"33381",2016-06-07,5,154,10.8,14.9,21,21,21.1,22.7,35,9,5,26,1
"33382",2016-06-07,5,16,16.8,25.6,27.1,70,70,70,35,9,5,26,1
"33383",2016-06-07,5,19,23.7,23.9,27.1,27.1,70,70,35,9,5,26,1
"33384",2016-06-07,5,4,22.3,22.6,27,27.1,70,70,35,9,5,26,1
"33385",2016-06-07,7,1,10.6,10.8,10.9,12.1,70,70,42,6,3,36,1
"33386",2016-06-07,7,2,12.5,16.1,18,18.9,70,70,42,6,3,36,1
"33387",2016-06-07,7,47,27,27.1,27.1,70,70,70,42,6,3,36,1
"33388",2016-06-07,9,1,17.2,17.3,17.6,18.5,70,70,29,5,2,24,1
"33389",2016-06-07,9,4,20.2,20.5,23.1,24.2,70,70,29,5,2,24,1
"33390",2016-06-07,10,1,19,19.1,19.4,20.1,70,70,11,2,1,9,1
"33391",2016-06-07,13,1,12.5,12.7,12.8,13.4,70,70,45,11,5,34,1
"33392",2016-06-07,13,1,10.6,10.8,11,11.7,70,70,45,11,5,34,1
"33393",2016-06-07,13,1,7.8,7.9,8.3,9,70,70,45,11,5,34,1
"33394",2016-06-07,13,36,19.6,22.8,22.9,27.1,27.1,70,45,11,5,34,1
"33395",2016-06-07,13,6,25,25.9,27.1,70,70,70,45,11,5,34,1
"33396",2016-06-07,25,16,14.8,16,20.8,70,70,70,10,2,2,8,1
"33397",2016-06-07,25,19,9.2,9.3,9.8,10.9,70,70,10,2,2,8,1
"33398",2016-06-07,29,1,20.5,20.5,20.9,22.1,70,70,17,4,3,13,1
"33399",2016-06-07,29,4,6.5,6.8,9.8,11.5,70,70,17,4,3,13,1
"33400",2016-06-07,29,94,20.9,27.1,70,70,70,70,17,4,3,13,1
"33401",2016-06-07,31,4,16.2,16.3,17.5,18.6,70,70,19,3,2,16,1
"33402",2016-06-07,31,9,13.7,18.1,27.1,70,70,70,19,3,2,16,1
"33403",2016-06-07,33,1,18.3,18.5,18.8,19.6,70,70,23,3,2,20,1
"33404",2016-06-07,33,1,22.1,22.2,22.4,23.7,70,70,23,3,2,20,1
"33405",2016-06-07,36,1,16,16.5,17.7,18.5,70,70,119,25,14,94,1
"33406",2016-06-07,36,1,15.7,16.2,17.7,18.3,70,70,119,25,14,94,1
"33407",2016-06-07,36,1,15.9,16.2,16.5,17.2,70,70,119,25,14,94,1
"33408",2016-06-07,36,1,17.1,17.6,19.1,19.7,70,70,119,25,14,94,1
"33409",2016-06-07,36,16,18.2,20.7,27.1,70,70,70,119,25,14,94,1
"33410",2016-06-07,36,2,19.6,20.3,21.1,27.1,70,70,119,25,14,94,1
"33411",2016-06-07,36,25,11.6,11.9,11.9,12.5,70,70,119,25,14,94,1
"33412",2016-06-07,36,25,6,6.6,6.6,7.6,70,70,119,25,14,94,1
"33413",2016-06-07,36,3,11.8,13,24,27.1,70,70,119,25,14,94,1
"33414",2016-06-07,36,35,27,27.1,70,70,70,70,119,25,14,94,1
"33415",2016-06-07,36,36,18.5,21.4,21.4,27,27.1,70,119,25,14,94,1
"33416",2016-06-07,36,42,9.2,9.4,9.7,10.5,25.4,25.8,119,25,14,94,1
"33417",2016-06-07,36,9,14.9,19.9,27.1,70,70,70,119,25,14,94,1
"33418",2016-06-07,36,9,9.6,14.8,23.2,70,70,70,119,25,14,94,1
"33419",2016-06-07,38,1,15.8,15.9,16.5,17.6,70,70,76,13,4,63,1
"33420",2016-06-07,38,1,10.7,10.7,11.1,12.1,70,70,76,13,4,63,1
"33421",2016-06-07,38,4,8.7,8.9,10.3,11.6,70,70,76,13,4,63,1
"33422",2016-06-07,38,4,23,23.6,26.9,27.1,70,70,76,13,4,63,1
"33423",2016-06-08,2,40,16.8,27.1,27.1,70,70,70,21,5,1,16,1
"33424",2016-06-08,5,19,9.1,9.2,12.6,12.7,70,70,28,6,2,22,1
"33425",2016-06-08,5,42,6,6.6,7.8,8.7,25.5,27.1,28,6,2,22,1
"33426",2016-06-08,7,17,18.2,18.3,24.3,27.1,70,70,59,9,4,50,1
"33427",2016-06-08,7,2,13.3,17,18.9,19.9,70,70,59,9,4,50,1
"33428",2016-06-08,7,4,15.8,16.1,21,23.1,70,70,59,9,4,50,1
"33429",2016-06-08,7,45,7.7,14.2,18.7,24.3,27.1,70,59,9,4,50,1
"33430",2016-06-08,9,1,21.4,21.4,21.9,23.8,70,70,35,5,2,30,1
"33431",2016-06-08,9,4,18.6,19.7,24.8,27.1,70,70,35,5,2,30,1
"33432",2016-06-08,13,1,11.5,11.5,11.7,12.4,70,70,61,14,6,47,1
"33433",2016-06-08,13,1,16.9,17.1,17.4,18.1,70,70,61,14,6,47,1
"33434",2016-06-08,13,1,15.5,16,17.2,17.9,70,70,61,14,6,47,1
"33435",2016-06-08,13,16,22.4,23.5,27.1,70,70,70,61,14,6,47,1
"33436",2016-06-08,13,16,17.7,18.1,23.5,70,70,70,61,14,6,47,1
"33437",2016-06-08,13,33,23.1,23.2,23.2,23.5,70,70,61,14,6,47,1
"33438",2016-06-08,25,1,14.3,14.7,16.2,17.1,70,70,17,4,2,13,1
"33439",2016-06-08,25,4,19.6,19.9,21.4,22.9,70,70,17,4,2,13,1
"33440",2016-06-08,26,4,18.3,18.6,23.2,27.1,70,70,9,1,1,8,1
"33441",2016-06-08,29,113,14.7,19.1,19.1,19.3,20.1,21.6,13,3,3,10,1
"33442",2016-06-08,29,23,15.8,18.7,24,70,70,70,13,3,3,10,1
"33443",2016-06-08,29,4,9.8,10.1,12.8,14.2,70,70,13,3,3,10,1
"33444",2016-06-08,31,1,21.6,21.9,22.9,24.1,70,70,17,5,3,12,1
"33445",2016-06-08,31,1,16.1,16.2,16.3,16.9,70,70,17,5,3,12,1
"33446",2016-06-08,31,16,17.8,17.9,21.9,70,70,70,17,5,3,12,1
"33447",2016-06-08,36,1,11.1,11.2,11.6,12.7,70,70,137,32,20,105,1
"33448",2016-06-08,36,1,14.9,15.2,15.5,16.3,70,70,137,32,20,105,1
"33449",2016-06-08,36,1,20,20.2,20.3,21,70,70,137,32,20,105,1
"33450",2016-06-08,36,120,12.7,17,17.1,17.8,18.6,23.2,137,32,20,105,1
"33451",2016-06-08,36,133,21.4,70,70,70,70,70,137,32,20,105,1
"33452",2016-06-08,36,16,16.6,17.8,23.5,70,70,70,137,32,20,105,1
"33453",2016-06-08,36,17,20.7,20.9,27.1,27.1,70,70,137,32,20,105,1
"33454",2016-06-08,36,26,27.1,27.1,70,70,70,70,137,32,20,105,1
"33455",2016-06-08,36,30,15.3,15.3,16.5,16.7,70,70,137,32,20,105,1
"33456",2016-06-08,36,30,19.7,19.7,20.7,23.1,70,70,137,32,20,105,1
"33457",2016-06-08,36,32,15.6,19,19.1,22.3,23,70,137,32,20,105,1
"33458",2016-06-08,36,35,21,22.6,70,70,70,70,137,32,20,105,1
"33459",2016-06-08,36,4,20.7,20.9,21.7,23.2,70,70,137,32,20,105,1
"33460",2016-06-08,36,4,20,20.1,22.3,24.4,70,70,137,32,20,105,1
"33461",2016-06-08,36,40,21,27.1,27.1,70,70,70,137,32,20,105,1
"33462",2016-06-08,36,41,13,18.5,23.3,24,27.1,70,137,32,20,105,1
"33463",2016-06-08,36,72,12.8,16,16,17.9,18.6,22.6,137,32,20,105,1
"33464",2016-06-08,36,73,19,23.8,70,70,70,70,137,32,20,105,1
"33465",2016-06-08,36,73,17.8,22.3,70,70,70,70,137,32,20,105,1
"33466",2016-06-08,36,9,17.6,22.1,27.1,70,70,70,137,32,20,105,1
"33467",2016-06-08,38,1,21.1,21.7,22.7,24.1,70,70,53,11,5,42,1
"33468",2016-06-08,38,1,8.9,9.1,9.6,10.6,70,70,53,11,5,42,1
"33469",2016-06-08,38,14,15.4,17,27.1,27.1,70,70,53,11,5,42,1
"33470",2016-06-08,38,4,7.1,7.6,12.6,15.9,70,70,53,11,5,42,1
"33471",2016-06-08,38,9,14.7,19.1,27.1,70,70,70,53,11,5,42,1
"33472",2016-06-08,39,30,5,5,7.8,9.3,70,70,17,1,1,16,1
"33473",2016-06-08,41,1,24.3,25.3,27,27.1,70,70,43,7,7,36,1
"33474",2016-06-08,41,1,23.2,23.4,23.9,24.3,70,70,43,7,7,36,1
"33475",2016-06-08,41,1,17.5,17.7,18.1,19.2,70,70,43,7,7,36,1
"33476",2016-06-08,41,1,12.2,12.2,12.6,13.5,70,70,43,7,7,36,1
"33477",2016-06-08,41,15,9.7,17.2,21,23.3,70,70,43,7,7,36,1
"33478",2016-06-08,41,15,10.4,17.8,21.7,24.1,70,70,43,7,7,36,1
"33479",2016-06-08,41,23,17.9,27,27.1,70,70,70,43,7,7,36,1
"33480",2016-06-09,2,1,13,13.2,13.4,14.2,70,70,20,4,3,16,1
"33481",2016-06-09,2,2,11.2,14.1,16.5,17.1,70,70,20,4,3,16,1
"33482",2016-06-09,2,73,22.9,27.1,70,70,70,70,20,4,3,16,1
"33483",2016-06-09,5,1,12.2,12.5,12.6,13.2,70,70,21,4,2,17,1
"33484",2016-06-09,5,1,19.1,19.3,20.6,21.3,70,70,21,4,2,17,1
"33485",2016-06-09,7,13,18.4,18.6,23.4,27.1,70,70,40,2,2,38,1
"33486",2016-06-09,7,2,16.8,17.2,17.9,23.2,70,70,40,2,2,38,1
"33487",2016-06-09,9,1,13.9,14.5,15.9,16.8,70,70,44,8,4,36,1
"33488",2016-06-09,9,1,22.3,22.4,23,26.9,70,70,44,8,4,36,1
"33489",2016-06-09,9,19,14.2,14.3,14.8,16,70,70,44,8,4,36,1
"33490",2016-06-09,9,35,20.5,23.3,70,70,70,70,44,8,4,36,1
"33491",2016-06-09,13,1,18.2,18.7,19.3,20.1,70,70,62,13,6,49,1
"33492",2016-06-09,13,1,8.5,8.7,8.9,9.7,70,70,62,13,6,49,1
"33493",2016-06-09,13,14,10.6,11,16.2,27.1,70,70,62,13,6,49,1
"33494",2016-06-09,13,19,15.7,15.8,15.9,16.8,70,70,62,13,6,49,1
"33495",2016-06-09,13,36,16.7,20.3,20.3,27.1,27.1,70,62,13,6,49,1
"33496",2016-06-09,13,9,13.5,17.7,27.1,70,70,70,62,13,6,49,1
"33497",2016-06-09,25,10,27.1,27.1,70,70,70,70,14,2,2,12,1
"33498",2016-06-09,25,4,12.6,12.8,17.4,20.9,70,70,14,2,2,12,1
"33499",2016-06-09,26,15,12.1,13.1,17.5,27.1,70,70,38,4,4,34,1
"33500",2016-06-09,26,19,18.3,18.5,18.7,19.6,70,70,38,4,4,34,1
"33501",2016-06-09,26,30,5,5,7.7,9.1,70,70,38,4,4,34,1
"33502",2016-06-09,26,33,10.7,13.3,21.1,23.2,70,70,38,4,4,34,1
"33503",2016-06-09,29,1,15.4,15.5,15.9,17.2,70,70,16,4,2,12,1
"33504",2016-06-09,29,9,23.8,27.1,27.1,70,70,70,16,4,2,12,1
"33505",2016-06-09,31,21,21.6,27.1,70,70,70,70,19,1,1,18,1
"33506",2016-06-09,33,1,17.9,18,18.3,19.3,70,70,48,8,6,40,1
"33507",2016-06-09,33,1,22.2,22.6,24.1,24.5,70,70,48,8,6,40,1
"33508",2016-06-09,33,16,24.2,27,27.1,70,70,70,48,8,6,40,1
"33509",2016-06-09,33,16,14.5,15.3,19.5,70,70,70,48,8,6,40,1
"33510",2016-06-09,33,30,11.5,11.5,15.9,19.4,70,70,48,8,6,40,1
"33511",2016-06-09,33,4,18.5,18.8,25.1,27.1,70,70,48,8,6,40,1
"33512",2016-06-09,36,1,8.2,8.2,8.7,9.3,70,70,96,18,9,78,1
"33513",2016-06-09,36,1,14.2,14.4,14.7,15.7,70,70,96,18,9,78,1
"33514",2016-06-09,36,120,9.7,13.1,13.2,17.8,18.2,27.1,96,18,9,78,1
"33515",2016-06-09,36,13,5,5,5,5,70,70,96,18,9,78,1
"33516",2016-06-09,36,14,8.7,11.3,18.4,22.2,70,70,96,18,9,78,1
"33517",2016-06-09,36,18,24.7,70,70,70,70,70,96,18,9,78,1
"33518",2016-06-09,36,25,5,6,6,7,70,70,96,18,9,78,1
"33519",2016-06-09,36,31,22,22.3,27.1,70,70,70,96,18,9,78,1
"33520",2016-06-09,36,4,12.6,12.7,14.7,16.1,70,70,96,18,9,78,1
"33521",2016-06-09,38,1,20.9,21.5,21.6,22.2,70,70,73,14,9,59,1
"33522",2016-06-09,38,1,13.2,13.3,13.7,14.6,70,70,73,14,9,59,1
"33523",2016-06-09,38,1,16.5,16.7,16.8,17.7,70,70,73,14,9,59,1
"33524",2016-06-09,38,25,15.1,15.3,15.3,16.1,70,70,73,14,9,59,1
"33525",2016-06-09,38,31,22.4,22.8,27.1,70,70,70,73,14,9,59,1
"33526",2016-06-09,38,4,19.3,19.6,24.4,27.1,70,70,73,14,9,59,1
"33527",2016-06-09,38,4,18,18.2,22.8,27.1,70,70,73,14,9,59,1
"33528",2016-06-09,38,8,24,24.2,27,70,70,70,73,14,9,59,1
"33529",2016-06-09,38,9,16.6,21.3,27.1,70,70,70,73,14,9,59,1
"33530",2016-06-09,39,2,22.2,22.4,23.1,27.1,70,70,16,4,4,12,1
"33531",2016-06-09,39,30,5,5,7.3,8.9,70,70,16,4,4,12,1
"33532",2016-06-09,39,4,19.6,20.6,23.3,27.1,70,70,16,4,4,12,1
"33533",2016-06-09,39,4,15.1,15.7,16.6,17.8,70,70,16,4,4,12,1
"33534",2016-06-09,41,1,21.5,21.5,21.8,22.8,70,70,76,14,13,62,1
"33535",2016-06-09,41,1,18.6,18.6,18.9,20,70,70,76,14,13,62,1
"33536",2016-06-09,41,1,12.5,12.5,12.7,13.7,70,70,76,14,13,62,1
"33537",2016-06-09,41,1,24.1,26.9,27.1,27.1,70,70,76,14,13,62,1
"33538",2016-06-09,41,14,9.2,16.3,17.8,27.1,70,70,76,14,13,62,1
"33539",2016-06-09,41,14,10.3,10.9,13.7,27.1,70,70,76,14,13,62,1
"33540",2016-06-09,41,17,15.8,18,20.1,27.1,70,70,76,14,13,62,1
"33541",2016-06-09,41,19,14.4,14.5,18.6,19.6,70,70,76,14,13,62,1
"33542",2016-06-09,41,2,18.2,21.5,23.4,25.4,70,70,76,14,13,62,1
"33543",2016-06-09,41,33,13.6,17.2,24,27.1,70,70,76,14,13,62,1
"33544",2016-06-09,41,33,10.7,11.9,13.1,16,70,70,76,14,13,62,1
"33545",2016-06-09,41,4,14,14.3,16.5,17.3,70,70,76,14,13,62,1
"33546",2016-06-09,41,4,7.7,8.2,11,15.8,70,70,76,14,13,62,1
"33547",2016-06-10,5,1,14,14.2,14.3,15.1,70,70,44,9,5,35,1
"33548",2016-06-10,5,1,11.9,12.1,12.5,13.3,70,70,44,9,5,35,1
"33549",2016-06-10,5,12,14.3,18.5,23,27,70,70,44,9,5,35,1
"33550",2016-06-10,5,30,6,6,10.7,14.9,70,70,44,9,5,35,1
"33551",2016-06-10,5,35,21.3,24,70,70,70,70,44,9,5,35,1
"33552",2016-06-10,7,1,12.3,12.6,12.8,13.7,70,70,40,5,3,35,1
"33553",2016-06-10,7,1,11.7,11.8,12.2,13.1,70,70,40,5,3,35,1
"33554",2016-06-10,7,16,21.1,21.9,27,70,70,70,40,5,3,35,1
"33555",2016-06-10,9,1,12.8,12.8,13.1,14,70,70,52,9,1,43,1
"33556",2016-06-10,10,4,15.8,15.9,17.3,18.1,70,70,12,2,1,10,1
"33557",2016-06-10,13,1,14.1,14.5,15.2,15.8,70,70,104,26,12,78,1
"33558",2016-06-10,13,1,7.8,7.8,10.8,11,70,70,104,26,12,78,1
"33559",2016-06-10,13,1,21,21.1,22.1,22.1,70,70,104,26,12,78,1
"33560",2016-06-10,13,1,14,14.2,15.1,15.1,70,70,104,26,12,78,1
"33561",2016-06-10,13,1,19.7,19.9,20,20.8,70,70,104,26,12,78,1
"33562",2016-06-10,13,1,21,21.1,21.5,22.1,70,70,104,26,12,78,1
"33563",2016-06-10,13,25,19.6,22.5,27,27,70,70,104,26,12,78,1
"33564",2016-06-10,13,25,8,8.8,8.9,9.3,70,70,104,26,12,78,1
"33565",2016-06-10,13,30,18.8,19,20,20.1,70,70,104,26,12,78,1
"33566",2016-06-10,13,35,22.6,23,70,70,70,70,104,26,12,78,1
"33567",2016-06-10,13,4,20.9,21.5,24.6,27.1,70,70,104,26,12,78,1
"33568",2016-06-10,13,71,20.5,20.7,20.7,21.4,27.1,27.1,104,26,12,78,1
"33569",2016-06-10,25,13,13.6,14,22,22.1,70,70,8,2,1,6,1
"33570",2016-06-10,26,36,24.7,27.1,27.1,27.1,27.1,70,9,1,1,8,1
"33571",2016-06-10,31,9,13.8,18.6,27.1,70,70,70,8,1,1,7,1
"33572",2016-06-10,33,1,13.9,14.2,15.2,16,70,70,30,6,4,24,1
"33573",2016-06-10,33,1,17.3,17.5,17.8,18.8,70,70,30,6,4,24,1
"33574",2016-06-10,33,25,12.1,13,13,13.6,70,70,30,6,4,24,1
"33575",2016-06-10,33,33,13.8,17.2,23.2,27.1,70,70,30,6,4,24,1
"33576",2016-06-10,36,1,8.8,9,9.1,9.7,70,70,166,36,23,130,1
"33577",2016-06-10,36,1,10.9,11,11.4,12.5,70,70,166,36,23,130,1
"33578",2016-06-10,36,1,21.7,21.7,21.9,22.7,70,70,166,36,23,130,1
"33579",2016-06-10,36,134,24.4,24.5,25.1,27.1,70,70,166,36,23,130,1
"33580",2016-06-10,36,17,15.5,17.5,20,27.1,70,70,166,36,23,130,1
"33581",2016-06-10,36,176,16.6,22.6,22.7,23.2,23.8,70,166,36,23,130,1
"33582",2016-06-10,36,19,17.6,17.7,18,18.9,70,70,166,36,23,130,1
"33583",2016-06-10,36,2,12.8,13.3,14,18.7,70,70,166,36,23,130,1
"33584",2016-06-10,36,2,13.1,16.3,18.1,19.2,70,70,166,36,23,130,1
"33585",2016-06-10,36,25,14.2,14.5,14.6,15.1,70,70,166,36,23,130,1
"33586",2016-06-10,36,25,16.8,17.1,17.1,17.7,70,70,166,36,23,130,1
"33587",2016-06-10,36,25,20.8,20.9,20.9,21.6,70,70,166,36,23,130,1
"33588",2016-06-10,36,3,21.5,24.1,24.2,24.5,70,70,166,36,23,130,1
"33589",2016-06-10,36,31,21.9,23,27.1,70,70,70,166,36,23,130,1
"33590",2016-06-10,36,36,18.8,22.8,23.2,24.9,27,70,166,36,23,130,1
"33591",2016-06-10,36,36,21.2,27.1,27.1,27.1,27.1,70,166,36,23,130,1
"33592",2016-06-10,36,4,8.4,8.8,9.9,11.5,70,70,166,36,23,130,1
"33593",2016-06-10,36,48,25.8,27.1,70,70,70,70,166,36,23,130,1
"33594",2016-06-10,36,58,12.2,13.9,15.3,18.6,70,70,166,36,23,130,1
"33595",2016-06-10,36,6,21.9,22.2,27.1,70,70,70,166,36,23,130,1
"33596",2016-06-10,36,73,19.8,22.4,70,70,70,70,166,36,23,130,1
"33597",2016-06-10,36,73,18.7,22.9,70,70,70,70,166,36,23,130,1
"33598",2016-06-10,36,88,13.1,13.6,16.2,18.2,27.1,27.1,166,36,23,130,1
"33599",2016-06-10,38,1,20.6,20.7,20.9,21.7,70,70,66,12,4,54,1
"33600",2016-06-10,38,104,6,8.2,16.9,27.1,27.1,70,66,12,4,54,1
"33601",2016-06-10,38,36,21.7,27.1,27.1,27.1,27.1,70,66,12,4,54,1
"33602",2016-06-10,38,4,16.6,16.8,19.1,20.4,70,70,66,12,4,54,1
"33603",2016-06-10,41,1,15.6,15.6,16.1,17.1,70,70,32,2,2,30,1
"33604",2016-06-10,41,1,14.9,14.9,15.3,16.2,70,70,32,2,2,30,1
"33605",2016-06-11,5,1,20.7,21,21.1,21.9,70,70,34,8,3,26,1
"33606",2016-06-11,5,33,16.3,19.8,27.1,30,70,70,34,8,3,26,1
"33607",2016-06-11,5,4,12.1,12.3,16.9,20.5,70,70,34,8,3,26,1
"33608",2016-06-11,7,73,18.5,23.3,70,70,70,70,20,2,1,18,1
"33609",2016-06-11,9,1,17.1,17.2,17.7,18.9,70,70,35,5,1,30,1
"33610",2016-06-11,13,1,13.9,14.1,14.3,14.9,70,70,62,15,6,47,1
"33611",2016-06-11,13,1,13.7,13.9,14.1,14.8,70,70,62,15,6,47,1
"33612",2016-06-11,13,31,22.7,23.1,27.1,70,70,70,62,15,6,47,1
"33613",2016-06-11,13,35,22.1,27.1,70,70,70,70,62,15,6,47,1
"33614",2016-06-11,13,47,24.6,27.1,27.1,70,70,70,62,15,6,47,1
"33615",2016-06-11,13,56,27.1,27.1,70,70,70,70,62,15,6,47,1
"33616",2016-06-11,25,25,20.6,21.7,21.7,23.2,70,70,14,2,1,12,1
"33617",2016-06-11,26,92,21.6,21.9,22,22.3,27.1,27.1,7,1,1,6,1
"33618",2016-06-11,33,14,10.2,10.8,14,27.1,70,70,25,6,2,19,1
"33619",2016-06-11,33,4,17.4,17.6,22,27,70,70,25,6,2,19,1
"33620",2016-06-11,36,1,6.9,8.1,8.2,8.6,70,70,138,33,20,105,1
"33621",2016-06-11,36,1,21.5,21.6,21.8,22.6,70,70,138,33,20,105,1
"33622",2016-06-11,36,1,13.5,13.5,14,15.2,70,70,138,33,20,105,1
"33623",2016-06-11,36,1,17.3,17.6,17.8,18.7,70,70,138,33,20,105,1
"33624",2016-06-11,36,1,14.7,14.8,15.2,16,70,70,138,33,20,105,1
"33625",2016-06-11,36,1,15.3,15.6,16.7,17.2,70,70,138,33,20,105,1
"33626",2016-06-11,36,1,16.3,16.5,16.7,17.7,70,70,138,33,20,105,1
"33627",2016-06-11,36,14,6,9.3,17.5,21.5,70,70,138,33,20,105,1
"33628",2016-06-11,36,16,18.2,19.6,23.3,70,70,70,138,33,20,105,1
"33629",2016-06-11,36,16,10.8,22.6,22.7,70,70,70,138,33,20,105,1
"33630",2016-06-11,36,25,13.9,14.1,14.1,14.8,70,70,138,33,20,105,1
"33631",2016-06-11,36,31,23.5,24.2,27.1,70,70,70,138,33,20,105,1
"33632",2016-06-11,36,39,6.4,11.5,19.8,27.1,27.1,27.1,138,33,20,105,1
"33633",2016-06-11,36,4,21.1,21.3,23.4,24.7,70,70,138,33,20,105,1
"33634",2016-06-11,36,4,15.3,15.5,19.6,23.8,70,70,138,33,20,105,1
"33635",2016-06-11,36,4,19.7,20.6,23.3,27.1,70,70,138,33,20,105,1
"33636",2016-06-11,36,4,7.9,8,12.7,16.6,70,70,138,33,20,105,1
"33637",2016-06-11,36,42,10.8,11,11.1,11.8,23.3,23.3,138,33,20,105,1
"33638",2016-06-11,36,8,24.4,27.1,27.1,70,70,70,138,33,20,105,1
"33639",2016-06-11,36,9,13.2,18.1,27,70,70,70,138,33,20,105,1
"33640",2016-06-11,38,135,11.2,16,20.7,20.8,27.1,27.1,53,13,5,40,1
"33641",2016-06-11,38,28,20.7,22.6,27,70,70,70,53,13,5,40,1
"33642",2016-06-11,38,30,6,6,8.5,9.8,70,70,53,13,5,40,1
"33643",2016-06-11,38,4,21,21.1,27,27.1,70,70,53,13,5,40,1
"33644",2016-06-11,38,7,18.9,18.9,27,27.1,70,70,53,13,5,40,1
"33645",2016-06-11,41,1,20.9,21,21.5,22.7,70,70,27,3,3,24,1
"33646",2016-06-11,41,14,11.3,14,21.7,26.9,70,70,27,3,3,24,1
"33647",2016-06-11,41,25,23,27.1,27.1,27.1,70,70,27,3,3,24,1
"33648",2016-06-12,5,17,19.1,19.2,21.8,27.1,70,70,29,6,4,23,1
"33649",2016-06-12,5,4,21.9,22,25.2,27,70,70,29,6,4,23,1
"33650",2016-06-12,5,47,22.7,27.1,27.1,70,70,70,29,6,4,23,1
"33651",2016-06-12,5,9,13.7,18.6,27.1,70,70,70,29,6,4,23,1
"33652",2016-06-12,7,105,22.8,27.1,27.1,30,70,70,42,5,4,37,1
"33653",2016-06-12,7,17,20,22.1,24.3,27.1,70,70,42,5,4,37,1
"33654",2016-06-12,7,2,16.6,16.9,17.8,23,70,70,42,5,4,37,1
"33655",2016-06-12,7,28,25,27.1,27.1,70,70,70,42,5,4,37,1
"33656",2016-06-12,9,1,16,16,16.5,17.5,70,70,28,4,2,24,1
"33657",2016-06-12,9,14,13.8,17.1,24.5,27.1,70,70,28,4,2,24,1
"33658",2016-06-12,13,1,14.9,15.5,16.5,17.2,70,70,68,12,7,56,1
"33659",2016-06-12,13,1,7.8,7.9,8.2,9,70,70,68,12,7,56,1
"33660",2016-06-12,13,18,23.3,70,70,70,70,70,68,12,7,56,1
"33661",2016-06-12,13,186,19.3,19.5,24.5,27.1,27.1,27.1,68,12,7,56,1
"33662",2016-06-12,13,33,11.6,15,21.9,26.8,70,70,68,12,7,56,1
"33663",2016-06-12,13,36,23.8,27.1,27.1,27.1,27.1,70,68,12,7,56,1
"33664",2016-06-12,13,4,19.9,20.1,22.2,24.4,70,70,68,12,7,56,1
"33665",2016-06-12,26,2,11.1,11.7,12.2,18.2,70,70,12,2,1,10,1
"33666",2016-06-12,31,4,14.4,15,18.1,22.3,70,70,15,3,2,12,1
"33667",2016-06-12,31,9,11.5,15.7,24.6,70,70,70,15,3,2,12,1
"33668",2016-06-12,33,16,20.5,27,27.1,70,70,70,23,4,2,19,1
"33669",2016-06-12,33,9,23.5,27.1,27.1,70,70,70,23,4,2,19,1
"33670",2016-06-12,36,1,16.3,16.5,16.8,17.7,70,70,49,10,8,39,1
"33671",2016-06-12,36,1,8.8,8.9,9.3,10.1,70,70,49,10,8,39,1
"33672",2016-06-12,36,1,7.2,7.6,7.9,8.8,70,70,49,10,8,39,1
"33673",2016-06-12,36,32,18.6,21.9,22,22.3,23.1,70,49,10,8,39,1
"33674",2016-06-12,36,33,22.3,22.7,22.9,23.2,70,70,49,10,8,39,1
"33675",2016-06-12,36,73,22.8,24.4,70,70,70,70,49,10,8,39,1
"33676",2016-06-12,36,9,12.6,17.7,27.1,70,70,70,49,10,8,39,1
"33677",2016-06-12,36,9,15.7,20.5,27.1,70,70,70,49,10,8,39,1
"33678",2016-06-12,38,1,8.7,8.8,9.1,9.9,70,70,48,7,3,41,1
"33679",2016-06-12,38,22,27.1,27.1,70,70,70,70,48,7,3,41,1
"33680",2016-06-12,38,25,12.7,13,13,13.6,70,70,48,7,3,41,1
"33681",2016-06-12,39,1,15.8,16,16.2,16.8,70,70,21,3,1,18,1
"33682",2016-06-12,41,15,12.9,19.9,23.4,27.1,70,70,49,10,6,39,1
"33683",2016-06-12,41,19,22.9,23.1,27.1,27.1,70,70,49,10,6,39,1
"33684",2016-06-12,41,21,22.8,30,70,70,70,70,49,10,6,39,1
"33685",2016-06-12,41,9,22.5,27.1,27.1,70,70,70,49,10,6,39,1
"33686",2016-06-12,41,9,16.7,20.9,27.1,70,70,70,49,10,6,39,1
"33687",2016-06-12,41,92,15.5,15.8,23,23.7,27.1,27.1,49,10,6,39,1
"33688",2016-06-13,2,14,7.9,14.6,15.9,20.2,70,70,9,3,2,6,1
"33689",2016-06-13,2,30,17.2,17.3,18,18.3,70,70,9,3,2,6,1
"33690",2016-06-13,5,16,24,24.2,27.1,70,70,70,22,5,4,17,1
"33691",2016-06-13,5,3,12.5,16.7,18.6,18.7,70,70,22,5,4,17,1
"33692",2016-06-13,5,35,24.4,27.1,70,70,70,70,22,5,4,17,1
"33693",2016-06-13,5,47,23.3,27.1,27.1,70,70,70,22,5,4,17,1
"33694",2016-06-13,7,1,23.2,23.3,23.8,24.2,70,70,51,6,2,45,1
"33695",2016-06-13,7,18,27.1,70,70,70,70,70,51,6,2,45,1
"33696",2016-06-13,9,1,20.8,20.8,21.2,22,70,70,37,4,2,33,1
"33697",2016-06-13,9,16,13.6,21.8,23.3,70,70,70,37,4,2,33,1
"33698",2016-06-13,10,1,14.6,14.8,15,15.9,70,70,24,4,3,20,1
